municipality,parent_name,point_index,profile,profile_title,profile_weight,score
Алтуфьевский,Северо-Восточный,5,families_with_children,Семьи с детьми,0.200000,81.750000
Алтуфьевский,Северо-Восточный,5,youth,Молодёжь,0.200000,77.700000
Алтуфьевский,Северо-Восточный,5,working_adults,Работающие взрослые,0.200000,84.810000
Алтуфьевский,Северо-Восточный,5,pensioners,Пенсионеры,0.200000,82.810000
Алтуфьевский,Северо-Восточный,5,limited_mobility,Маломобильные группы,0.200000,84.550000
Алтуфьевский,Северо-Восточный,6,families_with_children,Семьи с детьми,0.200000,84.090000
Алтуфьевский,Северо-Восточный,6,youth,Молодёжь,0.200000,80.950000
Алтуфьевский,Северо-Восточный,6,working_adults,Работающие взрослые,0.200000,87.850000
Алтуфьевский,Северо-Восточный,6,pensioners,Пенсионеры,0.200000,85.900000
Алтуфьевский,Северо-Восточный,6,limited_mobility,Маломобильные группы,0.200000,88.320000
Алтуфьевский,Северо-Восточный,7,families_with_children,Семьи с детьми,0.200000,84.090000
Алтуфьевский,Северо-Восточный,7,youth,Молодёжь,0.200000,80.990000
Алтуфьевский,Северо-Восточный,7,working_adults,Работающие взрослые,0.200000,87.770000
Алтуфьевский,Северо-Восточный,7,pensioners,Пенсионеры,0.200000,85.730000
Алтуфьевский,Северо-Восточный,7,limited_mobility,Маломобильные группы,0.200000,88.000000
Алтуфьевский,Северо-Восточный,8,families_with_children,Семьи с детьми,0.200000,86.560000
Алтуфьевский,Северо-Восточный,8,youth,Молодёжь,0.200000,84.110000
Алтуфьевский,Северо-Восточный,8,working_adults,Работающие взрослые,0.200000,91.170000
Алтуфьевский,Северо-Восточный,8,pensioners,Пенсионеры,0.200000,86.870000
Алтуфьевский,Северо-Восточный,8,limited_mobility,Маломобильные группы,0.200000,90.280000
Алтуфьевский,Северо-Восточный,9,families_with_children,Семьи с детьми,0.200000,82.760000
Алтуфьевский,Северо-Восточный,9,youth,Молодёжь,0.200000,76.940000
Алтуфьевский,Северо-Восточный,9,working_adults,Работающие взрослые,0.200000,84.690000
Алтуфьевский,Северо-Восточный,9,pensioners,Пенсионеры,0.200000,83.180000
Алтуфьевский,Северо-Восточный,9,limited_mobility,Маломобильные группы,0.200000,85.440000
Алтуфьевский,Северо-Восточный,10,families_with_children,Семьи с детьми,0.200000,83.720000
Алтуфьевский,Северо-Восточный,10,youth,Молодёжь,0.200000,80.630000
Алтуфьевский,Северо-Восточный,10,working_adults,Работающие взрослые,0.200000,86.710000
Алтуфьевский,Северо-Восточный,10,pensioners,Пенсионеры,0.200000,85.130000
Алтуфьевский,Северо-Восточный,10,limited_mobility,Маломобильные группы,0.200000,86.990000
Алтуфьевский,Северо-Восточный,11,families_with_children,Семьи с детьми,0.200000,85.670000
Алтуфьевский,Северо-Восточный,11,youth,Молодёжь,0.200000,82.480000
Алтуфьевский,Северо-Восточный,11,working_adults,Работающие взрослые,0.200000,88.670000
Алтуфьевский,Северо-Восточный,11,pensioners,Пенсионеры,0.200000,85.900000
Алтуфьевский,Северо-Восточный,11,limited_mobility,Маломобильные группы,0.200000,88.370000
Алтуфьевский,Северо-Восточный,12,families_with_children,Семьи с детьми,0.200000,85.390000
Алтуфьевский,Северо-Восточный,12,youth,Молодёжь,0.200000,84.420000
Алтуфьевский,Северо-Восточный,12,working_adults,Работающие взрослые,0.200000,91.090000
Алтуфьевский,Северо-Восточный,12,pensioners,Пенсионеры,0.200000,86.510000
Алтуфьевский,Северо-Восточный,12,limited_mobility,Маломобильные группы,0.200000,90.110000
Арбат,Центральный,1,families_with_children,Семьи с детьми,0.200000,90.850000
Арбат,Центральный,1,youth,Молодёжь,0.200000,89.220000
Арбат,Центральный,1,working_adults,Работающие взрослые,0.200000,87.560000
Арбат,Центральный,1,pensioners,Пенсионеры,0.200000,87.950000
Арбат,Центральный,1,limited_mobility,Маломобильные группы,0.200000,89.780000
Арбат,Центральный,2,families_with_children,Семьи с детьми,0.200000,90.100000
Арбат,Центральный,2,youth,Молодёжь,0.200000,88.720000
Арбат,Центральный,2,working_adults,Работающие взрослые,0.200000,86.970000
