municipality,parent_name,point_index,lon,lat,general_score,api_municipality,error
Новофёдоровское,Троицкий,41,37.013502,55.414831,19.750000,Новофёдоровское,
Новофёдоровское,Троицкий,42,37.021396,55.414959,15.190000,Новофёдоровское,
Новофёдоровское,Троицкий,43,37.029289,55.415087,6.900000,Новофёдоровское,
Новофёдоровское,Троицкий,44,37.037182,55.415214,5.900000,Новофёдоровское,
Новофёдоровское,Троицкий,45,37.045076,55.415340,5.890000,Новофёдоровское,
Новофёдоровское,Троицкий,46,37.052970,55.415466,5.320000,Новофёдоровское,
Новофёдоровское,Троицкий,47,37.013277,55.419321,15.940000,Новофёдоровское,
Новофёдоровское,Троицкий,48,37.021171,55.419449,11.280000,Новофёдоровское,
Новофёдоровское,Троицкий,49,37.029065,55.419577,6.620000,Новофёдоровское,
Новофёдоровское,Троицкий,50,37.036960,55.419704,5.970000,Новофёдоровское,
Новофёдоровское,Троицкий,51,37.044854,55.419830,5.980000,Новофёдоровское,
Новофёдоровское,Троицкий,52,37.052749,55.419956,5.270000,Новофёдоровское,
Новофёдоровское,Троицкий,53,37.060643,55.420082,5.160000,Новофёдоровское,
Новофёдоровское,Троицкий,54,36.973577,55.423164,17.470000,Новофёдоровское,
Новофёдоровское,Троицкий,55,36.997261,55.423554,12.360000,Новофёдоровское,
Новофёдоровское,Троицкий,56,37.005156,55.423683,13.830000,Новофёдоровское,
Новофёдоровское,Троицкий,57,37.013051,55.423812,12.070000,Новофёдоровское,
Новофёдоровское,Троицкий,58,37.020947,55.423940,8.670000,Новофёдоровское,
Новофёдоровское,Троицкий,59,37.036737,55.424194,6.760000,Новофёдоровское,
Новофёдоровское,Троицкий,60,37.044632,55.424321,6.790000,Новофёдоровское,
Новофёдоровское,Троицкий,61,37.052528,55.424447,5.840000,Новофёдоровское,
Новофёдоровское,Троицкий,62,37.060423,55.424572,5.390000,Новофёдоровское,
Новофёдоровское,Троицкий,63,37.068318,55.424697,5.740000,Новофёдоровское,
Новофёдоровское,Троицкий,64,36.894394,55.426320,16.770000,Новофёдоровское,
Новофёдоровское,Троицкий,65,36.902289,55.426456,13.330000,Новофёдоровское,
Новофёдоровское,Троицкий,66,36.957556,55.427391,25.230000,Новофёдоровское,
Новофёдоровское,Троицкий,67,36.965451,55.427523,23.540000,Новофёдоровское,
Новофёдоровское,Троицкий,68,36.997034,55.428044,8.670000,Новофёдоровское,
Новофёдоровское,Троицкий,69,37.004930,55.428173,9.160000,Новофёдоровское,
Новофёдоровское,Троицкий,70,37.012826,55.428302,7.470000,Новофёдоровское,
Новофёдоровское,Троицкий,71,37.020722,55.428430,5.580000,Новофёдоровское,
Новофёдоровское,Троицкий,72,37.028618,55.428557,6.100000,Новофёдоровское,
Новофёдоровское,Троицкий,73,37.036514,55.428684,6.170000,Новофёдоровское,
Новофёдоровское,Троицкий,74,37.052307,55.428937,6.210000,Новофёдоровское,
Новофёдоровское,Троицкий,75,37.060203,55.429062,5.700000,Новофёдоровское,
Новофёдоровское,Троицкий,76,37.068099,55.429187,6.150000,Новофёдоровское,
Новофёдоровское,Троицкий,77,37.075996,55.429312,6.030000,Новофёдоровское,
Новофёдоровское,Троицкий,78,37.083892,55.429436,5.990000,Новофёдоровское,
Новофёдоровское,Троицкий,79,36.894155,55.430810,17.050000,Новофёдоровское,
Новофёдоровское,Троицкий,80,36.902050,55.430946,13.720000,Новофёдоровское,
Новофёдоровское,Троицкий,81,36.909946,55.431081,12.560000,Новофёдоровское,
Новофёдоровское,Троицкий,82,36.949427,55.431749,24.940000,Новофёдоровское,
Новофёдоровское,Троицкий,83,36.957324,55.431881,28.410000,Новофёдоровское,
Новофёдоровское,Троицкий,84,36.965220,55.432013,26.430000,Новофёдоровское,
Новофёдоровское,Троицкий,85,36.973117,55.432144,17.570000,Новофёдоровское,
Новофёдоровское,Троицкий,86,36.996807,55.432534,5.820000,Новофёдоровское,
Новофёдоровское,Троицкий,87,37.004703,55.432663,5.310000,Новофёдоровское,
Новофёдоровское,Троицкий,88,37.052085,55.433427,6.530000,Новофёдоровское,
Новофёдоровское,Троицкий,89,37.059983,55.433553,5.970000,Новофёдоровское,
Новофёдоровское,Троицкий,90,37.067880,55.433678,6.350000,Новофёдоровское,
Новофёдоровское,Троицкий,91,37.075777,55.433802,6.340000,Новофёдоровское,
Новофёдоровское,Троицкий,92,37.083675,55.433926,6.300000,Новофёдоровское,
Новофёдоровское,Троицкий,93,37.091572,55.434050,5.920000,Новофёдоровское,
Новофёдоровское,Троицкий,94,36.901812,55.435436,14.940000,Новофёдоровское,
Новофёдоровское,Троицкий,95,36.909709,55.435571,13.780000,Новофёдоровское,
Новофёдоровское,Троицкий,96,36.917606,55.435706,13.800000,Новофёдоровское,
Новофёдоровское,Троицкий,97,36.941297,55.436107,18.330000,Новофёдоровское,
Новофёдоровское,Троицкий,98,36.957092,55.436371,30.500000,Новофёдоровское,
Новофёдоровское,Троицкий,99,36.964989,55.436503,24.890000,Новофёдоровское,
Новофёдоровское,Троицкий,100,36.972887,55.436634,15.310000,Новофёдоровское,
Новофёдоровское,Троицкий,101,36.996579,55.437024,6.570000,Новофёдоровское,
Новофёдоровское,Троицкий,102,37.004477,55.437154,5.650000,Новофёдоровское,
Новофёдоровское,Троицкий,103,37.028170,55.437538,5.430000,Новофёдоровское,
Новофёдоровское,Троицкий,104,37.036068,55.437665,6.160000,Новофёдоровское,
Новофёдоровское,Троицкий,105,37.043966,55.437791,6.610000,Новофёдоровское,
Новофёдоровское,Троицкий,106,37.051864,55.437917,6.420000,Новофёдоровское,
Новофёдоровское,Троицкий,107,37.059762,55.438043,6.260000,Новофёдоровское,
Новофёдоровское,Троицкий,108,37.067660,55.438168,6.290000,Новофёдоровское,
Новофёдоровское,Троицкий,109,37.075559,55.438292,6.240000,Новофёдоровское,
Новофёдоровское,Троицкий,110,37.083457,55.438416,6.300000,Новофёдоровское,
Новофёдоровское,Троицкий,111,36.909472,55.440061,15.920000,Новофёдоровское,
Новофёдоровское,Троицкий,112,36.933165,55.440463,16.370000,Новофёдоровское,
Новофёдоровское,Троицкий,113,36.956860,55.440861,26.840000,Новофёдоровское,
Новофёдоровское,Троицкий,114,36.988453,55.441385,8.220000,Новофёдоровское,
Новофёдоровское,Троицкий,115,37.027946,55.442028,5.260000,Новофёдоровское,
Новофёдоровское,Троицкий,116,37.035845,55.442155,5.260000,Новофёдоровское,
Новофёдоровское,Троицкий,117,37.043744,55.442282,6.030000,Новофёдоровское,
Новофёдоровское,Троицкий,118,37.059542,55.442533,6.180000,Новофёдоровское,
Новофёдоровское,Троицкий,119,37.067441,55.442658,6.510000,Новофёдоровское,
Новофёдоровское,Троицкий,120,37.075340,55.442783,6.570000,Новофёдоровское,
Новофёдоровское,Троицкий,121,37.099038,55.443153,6.420000,Новофёдоровское,
Новофёдоровское,Троицкий,122,37.106937,55.443276,6.370000,Новофёдоровское,
Новофёдоровское,Троицкий,123,36.885538,55.444143,18.900000,Новофёдоровское,
Новофёдоровское,Троицкий,124,36.893437,55.444280,20.880000,Новофёдоровское,
Новофёдоровское,Троицкий,125,36.901336,55.444415,20.720000,Новофёдоровское,
Новофёдоровское,Троицкий,126,36.925032,55.444820,20.910000,Новофёдоровское,
Новофёдоровское,Троицкий,127,36.932931,55.444953,22.840000,Новофёдоровское,
Новофёдоровское,Троицкий,128,36.940830,55.445087,28.870000,Новофёдоровское,
Новофёдоровское,Троицкий,129,36.948729,55.445219,28.380000,Новофёдоровское,
Новофёдоровское,Троицкий,130,36.956628,55.445351,24.240000,Новофёдоровское,
Новофёдоровское,Троицкий,131,36.980325,55.445745,10.070000,Новофёдоровское,
Новофёдоровское,Троицкий,132,36.988225,55.445875,8.680000,Новофёдоровское,
Новофёдоровское,Троицкий,133,36.996124,55.446005,8.240000,Новофёдоровское,
Новофёдоровское,Троицкий,134,37.004023,55.446134,7.620000,Новофёдоровское,
Новофёдоровское,Троицкий,135,37.051422,55.446898,6.390000,Новофёдоровское,
Новофёдоровское,Троицкий,136,37.075121,55.447273,6.820000,Новофёдоровское,
Новофёдоровское,Троицкий,137,36.893198,55.448769,21.110000,Новофёдоровское,
Новофёдоровское,Троицкий,138,36.901097,55.448905,20.870000,Новофёдоровское,
Новофёдоровское,Троицкий,139,36.932696,55.449443,32.670000,Новофёдоровское,
Новофёдоровское,Троицкий,140,36.940596,55.449576,38.560000,Новофёдоровское,
Новофёдоровское,Троицкий,141,36.948496,55.449709,33.080000,Новофёдоровское,
Новофёдоровское,Троицкий,142,36.956396,55.449841,25.940000,Новофёдоровское,
Новофёдоровское,Троицкий,143,36.987996,55.450365,9.180000,Новофёдоровское,
Новофёдоровское,Троицкий,144,36.995896,55.450495,8.650000,Новофёдоровское,
Новофёдоровское,Троицкий,145,37.003797,55.450624,7.680000,Новофёдоровское,
Новофёдоровское,Троицкий,146,37.074903,55.451763,7.410000,Новофёдоровское,
Новофёдоровское,Троицкий,147,36.861357,55.452711,13.870000,Новофёдоровское,
Новофёдоровское,Троицкий,148,36.869258,55.452849,14.810000,Новофёдоровское,
Новофёдоровское,Троицкий,149,36.900859,55.453395,21.290000,Новофёдоровское,
Новофёдоровское,Троицкий,150,36.924560,55.453799,28.480000,Новофёдоровское,
Новофёдоровское,Троицкий,151,36.932461,55.453933,40.480000,Новофёдоровское,
Новофёдоровское,Троицкий,152,36.940362,55.454066,42.330000,Новофёдоровское,
Новофёдоровское,Троицкий,153,36.948262,55.454199,36.550000,Новофёдоровское,
Новофёдоровское,Троицкий,154,36.956163,55.454331,25.140000,Новофёдоровское,
Новофёдоровское,Троицкий,155,36.964064,55.454463,18.420000,Новофёдоровское,
Новофёдоровское,Троицкий,156,36.987767,55.454855,9.200000,Новофёдоровское,
Новофёдоровское,Троицкий,157,36.995669,55.454985,8.420000,Новофёдоровское,
Новофёдоровское,Троицкий,158,36.813710,55.456363,6.210000,Новофёдоровское,
Новофёдоровское,Троицкий,159,36.876916,55.457476,12.480000,Новофёдоровское,
Новофёдоровское,Троицкий,160,36.884818,55.457613,13.700000,Новофёдоровское,
Новофёдоровское,Троицкий,161,36.908522,55.458020,23.610000,Новофёдоровское,
Новофёдоровское,Троицкий,162,36.924324,55.458289,39.350000,Новофёдоровское,
Новофёдоровское,Троицкий,163,36.932226,55.458423,47.350000,Новофёдоровское,
Новофёдоровское,Троицкий,164,36.940128,55.458556,51.090000,Новофёдоровское,
Новофёдоровское,Троицкий,165,36.948029,55.458689,45.000000,Новофёдоровское,
Новофёдоровское,Троицкий,166,36.955931,55.458821,28.370000,Новофёдоровское,
Новофёдоровское,Троицкий,167,36.868773,55.461828,10.350000,Новофёдоровское,
Новофёдоровское,Троицкий,168,36.876675,55.461966,11.790000,Новофёдоровское,
Новофёдоровское,Троицкий,169,36.884577,55.462103,14.180000,Новофёдоровское,
Новофёдоровское,Троицкий,170,36.892479,55.462239,13.940000,Новофёдоровское,
Новофёдоровское,Троицкий,171,36.916186,55.462645,36.370000,Новофёдоровское,
Новофёдоровское,Троицкий,172,36.924089,55.462779,45.640000,Новофёдоровское,
Новофёдоровское,Троицкий,173,36.931991,55.462913,56.070000,Новофёдоровское,
Новофёдоровское,Троицкий,174,36.939893,55.463046,55.860000,Новофёдоровское,
Новофёдоровское,Троицкий,175,36.947796,55.463179,52.130000,Новофёдоровское,
Новофёдоровское,Троицкий,176,36.821115,55.465483,5.610000,Новофёдоровское,
Новофёдоровское,Троицкий,177,36.868531,55.466318,10.840000,Новофёдоровское,
Новофёдоровское,Троицкий,178,36.876434,55.466455,12.950000,Новофёдоровское,
Новофёдоровское,Троицкий,179,36.884337,55.466592,13.470000,Новофёдоровское,
Новофёдоровское,Троицкий,180,36.892240,55.466729,13.240000,Новофёдоровское,
Новофёдоровское,Троицкий,181,36.908046,55.467000,24.080000,Новофёдоровское,
Новофёдоровское,Троицкий,182,36.915949,55.467135,39.070000,Новофёдоровское,
Новофёдоровское,Троицкий,183,36.923853,55.467269,48.100000,Новофёдоровское,
Новофёдоровское,Троицкий,184,36.828771,55.470113,5.400000,Новофёдоровское,
Новофёдоровское,Троицкий,185,36.876192,55.470945,12.330000,Новофёдоровское,
Новофёдоровское,Троицкий,186,36.884096,55.471082,11.690000,Новофёдоровское,
Новофёдоровское,Троицкий,187,36.892000,55.471219,14.620000,Новофёдоровское,
Новофёдоровское,Троицкий,188,36.899904,55.471354,18.200000,Новофёдоровское,
Новофёдоровское,Троицкий,189,36.915712,55.471625,34.300000,Новофёдоровское,
Новофёдоровское,Троицкий,190,36.931521,55.471893,53.500000,Новофёдоровское,
Новофёдоровское,Троицкий,191,36.844333,55.474882,5.380000,Новофёдоровское,
Новофёдоровское,Троицкий,192,36.891760,55.475708,15.040000,Новофёдоровское,
Новофёдоровское,Троицкий,193,36.899665,55.475844,18.720000,Новофёдоровское,
Новофёдоровское,Троицкий,194,36.915475,55.476115,34.070000,Новофёдоровское,
Новофёдоровское,Троицкий,195,36.970812,55.477045,15.490000,Новофёдоровское,
Новофёдоровское,Троицкий,196,36.851993,55.479511,6.190000,Новофёдоровское,
Новофёдоровское,Троицкий,197,36.859898,55.479649,7.130000,Новофёдоровское,
Новофёдоровское,Троицкий,198,36.907332,55.480470,30.370000,Новофёдоровское,
Новофёдоровское,Троицкий,199,36.923144,55.480739,35.360000,Новофёдоровское,
Новофёдоровское,Троицкий,200,36.931050,55.480873,32.500000,Новофёдоровское,
Новофёдоровское,Троицкий,201,36.867561,55.484277,7.940000,Новофёдоровское,
Новофёдоровское,Троицкий,202,36.891281,55.484688,12.460000,Новофёдоровское,
Новофёдоровское,Троицкий,203,36.899187,55.484824,20.950000,Новофёдоровское,
Новофёдоровское,Троицкий,204,36.907094,55.484959,30.210000,Новофёдоровское,
Новофёдоровское,Троицкий,205,36.922908,55.485229,31.800000,Новофёдоровское,
Новофёдоровское,Троицкий,206,36.954536,55.485761,17.850000,Новофёдоровское,
Новофёдоровское,Троицкий,207,36.883133,55.489041,9.580000,Новофёдоровское,
Новофёдоровское,Троицкий,208,36.891041,55.489178,11.780000,Новофёдоровское,
Новофёдоровское,Троицкий,209,36.898948,55.489314,17.530000,Новофёдоровское,
Новофёдоровское,Троицкий,210,36.914764,55.489584,29.790000,Новофёдоровское,
Новофёдоровское,Троицкий,211,36.922672,55.489719,29.820000,Новофёдоровское,
Новофёдоровское,Троицкий,212,36.882892,55.493531,9.230000,Новофёдоровское,
Новофёдоровское,Троицкий,213,36.890801,55.493668,10.990000,Новофёдоровское,
Новофёдоровское,Троицкий,214,36.922435,55.494209,32.360000,Новофёдоровское,
Новофёдоровское,Троицкий,215,36.914289,55.498564,28.180000,Новофёдоровское,
Новофёдоровское,Троицкий,216,36.922199,55.498698,31.640000,Новофёдоровское,
Новофёдоровское,Троицкий,217,36.930108,55.498832,30.160000,Новофёдоровское,
Новофёдоровское,Троицкий,218,36.921962,55.503188,27.540000,Новофёдоровское,
Новофёдоровское,Троицкий,219,36.929873,55.503322,28.500000,Новофёдоровское,
Новофёдоровское,Троицкий,220,36.818883,55.505889,5.160000,Новофёдоровское,
Новофёдоровское,Троицкий,221,36.826794,55.506030,5.160000,Новофёдоровское,
Новофёдоровское,Троицкий,222,36.834704,55.506170,5.160000,Новофёдоровское,
Обручевский,Юго-Западный,1,37.494442,55.646366,79.320000,Обручевский,
Обручевский,Юго-Западный,2,37.502384,55.646463,83.680000,Обручевский,
Обручевский,Юго-Западный,3,37.486327,55.650759,79.360000,Обручевский,
Обручевский,Юго-Западный,4,37.494270,55.650857,79.500000,Обручевский,
Обручевский,Юго-Западный,5,37.502212,55.650954,83.610000,Обручевский,
Обручевский,Юго-Западный,6,37.517928,55.655638,82.650000,Обручевский,
Обручевский,Юго-Западный,7,37.509814,55.660033,80.700000,Обручевский,
Обручевский,Юго-Западный,8,37.517759,55.660129,83.310000,Обручевский,
Обручевский,Юго-Западный,9,37.525703,55.660225,86.490000,Обручевский,
Обручевский,Юго-Западный,10,37.533648,55.660320,86.700000,Обручевский,
Обручевский,Юго-Западный,11,37.541593,55.660415,83.740000,Обручевский,
Обручевский,Юго-Западный,12,37.517589,55.664621,88.860000,Обручевский,
Обручевский,Юго-Западный,13,37.525535,55.664716,87.920000,Обручевский,
Обручевский,Юго-Западный,14,37.541426,55.664906,85.820000,Обручевский,
Обручевский,Юго-Западный,15,37.525366,55.669207,90.340000,Обручевский,
Обручевский,Юго-Западный,16,37.549206,55.669492,89.050000,Обручевский,
Орехово-Борисово Северное,Южный,1,37.702133,55.612793,88.140000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,2,37.710069,55.612877,88.240000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,3,37.718005,55.612960,88.480000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,4,37.725941,55.613043,88.860000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,5,37.701985,55.617285,85.580000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,6,37.709922,55.617368,86.680000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,7,37.717858,55.617452,87.460000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,8,37.725795,55.617534,87.680000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,9,37.701837,55.621776,83.420000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,10,37.709774,55.621860,83.760000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,11,37.717712,55.621943,83.500000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,12,37.725649,55.622026,85.600000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,13,37.709627,55.626352,80.040000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,14,37.717565,55.626435,81.670000,Орехово-Борисово Северное,
Орехово-Борисово Северное,Южный,15,37.725504,55.626517,82.080000,Орехово-Борисово Северное,
Орехово-Борисово Южное,Южный,1,37.726669,55.590584,72.800000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,2,37.718591,55.594993,79.940000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,3,37.726523,55.595076,77.840000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,4,37.710511,55.599402,84.370000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,5,37.718444,55.599485,83.390000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,6,37.726378,55.599568,82.340000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,7,37.734311,55.599650,81.310000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,8,37.710364,55.603893,88.350000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,9,37.718298,55.603977,89.510000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,10,37.726232,55.604059,88.650000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,11,37.734166,55.604141,84.240000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,12,37.742100,55.604223,84.580000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,13,37.750034,55.604304,83.560000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,14,37.757969,55.604385,74.860000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,15,37.702282,55.608301,89.450000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,16,37.710217,55.608385,89.390000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,17,37.718151,55.608468,88.610000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,18,37.726086,55.608551,89.220000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,19,37.734021,55.608633,89.110000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,20,37.741956,55.608715,89.300000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,21,37.757827,55.608877,82.930000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,22,37.765762,55.608957,70.950000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,23,37.773557,55.613528,55.310000,Орехово-Борисово Южное,
Орехово-Борисово Южное,Южный,24,37.781354,55.618099,54.080000,Орехово-Борисово Южное,
Останкинский,Северо-Восточный,1,37.632074,55.800744,84.160000,Останкинский,
Останкинский,Северо-Восточный,2,37.623942,55.805146,83.610000,Останкинский,
Останкинский,Северо-Восточный,3,37.631916,55.805235,83.970000,Останкинский,
Останкинский,Северо-Восточный,4,37.615808,55.809548,80.760000,Останкинский,
Останкинский,Северо-Восточный,5,37.623783,55.809638,81.900000,Останкинский,
Останкинский,Северо-Восточный,6,37.631759,55.809727,85.170000,Останкинский,
Останкинский,Северо-Восточный,7,37.615648,55.814040,84.290000,Останкинский,
Останкинский,Северо-Восточный,8,37.623625,55.814129,80.690000,Останкинский,
Останкинский,Северо-Восточный,9,37.631601,55.814218,87.070000,Останкинский,
Останкинский,Северо-Восточный,10,37.615489,55.818531,86.760000,Останкинский,
Останкинский,Северо-Восточный,11,37.623466,55.818620,84.280000,Останкинский,
Останкинский,Северо-Восточный,12,37.631443,55.818709,88.790000,Останкинский,
Останкинский,Северо-Восточный,13,37.639421,55.818798,88.630000,Останкинский,
Останкинский,Северо-Восточный,14,37.607351,55.822932,83.980000,Останкинский,
Останкинский,Северо-Восточный,15,37.623307,55.823112,84.510000,Останкинский,
Останкинский,Северо-Восточный,16,37.631286,55.823201,88.170000,Останкинский,
Останкинский,Северо-Восточный,17,37.639264,55.823289,87.790000,Останкинский,
Останкинский,Северо-Восточный,18,37.638950,55.832272,82.650000,Останкинский,
Останкинский,Северо-Восточный,19,37.582927,55.836132,84.440000,Останкинский,
Останкинский,Северо-Восточный,20,37.590908,55.836224,81.950000,Останкинский,
Останкинский,Северо-Восточный,21,37.630655,55.841166,83.200000,Останкинский,
Останкинский,Северо-Восточный,22,37.606548,55.845388,68.620000,Останкинский,
Останкинский,Северо-Восточный,23,37.630497,55.845657,86.880000,Останкинский,
Останкинский,Северо-Восточный,24,37.622355,55.850059,81.330000,Останкинский,
Останкинский,Северо-Восточный,25,37.622196,55.854551,82.450000,Останкинский,
Отрадное,Северо-Восточный,1,37.574453,55.849514,84.770000,Отрадное,
Отрадное,Северо-Восточный,2,37.582437,55.849606,84.450000,Отрадное,
Отрадное,Северо-Восточный,3,37.590420,55.849698,82.140000,Отрадное,
Отрадное,Северо-Восточный,4,37.598404,55.849789,82.830000,Отрадное,
Отрадное,Северо-Восточный,5,37.606388,55.849880,77.280000,Отрадное,
Отрадное,Северо-Восточный,6,37.614371,55.849970,79.080000,Отрадное,
Отрадное,Северо-Восточный,7,37.574289,55.854005,84.210000,Отрадное,
Отрадное,Северо-Восточный,8,37.582273,55.854097,82.860000,Отрадное,
Отрадное,Северо-Восточный,9,37.590258,55.854189,84.000000,Отрадное,
Отрадное,Северо-Восточный,10,37.598242,55.854280,83.730000,Отрадное,
Отрадное,Северо-Восточный,11,37.606227,55.854371,84.090000,Отрадное,
Отрадное,Северо-Восточный,12,37.614211,55.854461,82.050000,Отрадное,
Отрадное,Северо-Восточный,13,37.574124,55.858496,83.280000,Отрадное,
Отрадное,Северо-Восточный,14,37.582110,55.858588,80.260000,Отрадное,
Отрадное,Северо-Восточный,15,37.590095,55.858680,82.710000,Отрадное,
Отрадное,Северо-Восточный,16,37.606066,55.858862,85.120000,Отрадное,
Отрадное,Северо-Восточный,17,37.614051,55.858952,84.720000,Отрадное,
Отрадное,Северо-Восточный,18,37.622037,55.859042,84.960000,Отрадное,
Отрадное,Северо-Восточный,19,37.581946,55.863080,83.500000,Отрадное,
Отрадное,Северо-Восточный,20,37.589932,55.863171,84.940000,Отрадное,
Отрадное,Северо-Восточный,21,37.597919,55.863263,87.680000,Отрадное,
Отрадное,Северо-Восточный,22,37.605905,55.863353,86.160000,Отрадное,
Отрадное,Северо-Восточный,23,37.621878,55.863533,83.300000,Отрадное,
Отрадное,Северо-Восточный,24,37.629865,55.863622,80.290000,Отрадное,
Отрадное,Северо-Восточный,25,37.573795,55.867479,83.160000,Отрадное,
Отрадное,Северо-Восточный,26,37.581782,55.867571,84.010000,Отрадное,
Отрадное,Северо-Восточный,27,37.589770,55.867663,82.130000,Отрадное,
Отрадное,Северо-Восточный,28,37.597757,55.867754,87.460000,Отрадное,
Отрадное,Северо-Восточный,29,37.605744,55.867845,86.730000,Отрадное,
Отрадное,Северо-Восточный,30,37.613732,55.867935,86.160000,Отрадное,
Отрадное,Северо-Восточный,31,37.621719,55.868025,82.240000,Отрадное,
Отрадное,Северо-Восточный,32,37.589607,55.872154,81.650000,Отрадное,
Отрадное,Северо-Восточный,33,37.597595,55.872245,82.820000,Отрадное,
Отрадное,Северо-Восточный,34,37.605583,55.872336,85.520000,Отрадное,
Отрадное,Северо-Восточный,35,37.613572,55.872426,82.150000,Отрадное,
Отрадное,Северо-Восточный,36,37.597433,55.876736,86.580000,Отрадное,
Отрадное,Северо-Восточный,37,37.605422,55.876827,87.500000,Отрадное,
Отрадное,Северо-Восточный,38,37.613411,55.876917,85.170000,Отрадное,
Очаково-Матвеевское,Западный,1,37.438135,55.663635,76.140000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,2,37.437956,55.668126,77.290000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,3,37.429831,55.672516,70.930000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,4,37.437778,55.672617,80.920000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,5,37.445724,55.672718,86.620000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,6,37.421703,55.676905,57.770000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,7,37.429651,55.677007,64.990000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,8,37.437598,55.677108,78.990000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,9,37.445546,55.677209,86.900000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,10,37.429471,55.681498,62.010000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,11,37.437419,55.681599,78.110000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,12,37.445368,55.681700,84.930000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,13,37.453317,55.681801,87.690000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,14,37.461266,55.681900,87.820000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,15,37.469215,55.682000,81.670000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,16,37.429291,55.685989,59.660000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,17,37.437240,55.686090,76.280000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,18,37.453140,55.686292,83.240000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,19,37.461090,55.686392,81.320000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,20,37.413210,55.690275,49.150000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,21,37.421160,55.690378,51.080000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,22,37.429111,55.690480,59.760000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,23,37.437061,55.690581,66.000000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,24,37.452962,55.690783,79.970000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,25,37.460913,55.690883,80.540000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,26,37.413028,55.694766,52.760000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,27,37.420979,55.694869,49.960000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,28,37.428930,55.694971,54.790000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,29,37.436882,55.695072,55.970000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,30,37.444833,55.695173,63.650000,Очаково-Матвеевское,
